number,short_description,close_notes,description
INC1041977,Delivery [05/17] - SNRE/SEAS Hardware Order for >CustomerName< (3004452590),The hardware has been received. ,"Moe wants to upgrade hardware for >Customer Name (uniqname)< .  Moe is the approver for this order and will also confirm the shortcode.

This is for the Mini PC's in the 4th floor conference room (INC1025860).

Hardware needed is:
Qty (2) HP Desktop Mini Security/Dual VESA Sleeve  http://store.hp.com/us/en/pdp/hp-desktop-mini-security-dual-vesa-sleeve-p-g1k22at--1

Qty (2) 3' DisplayPort� to DisplayPort� cable

Shortcode:
Moe will supply

Any questions please reach out to Dan Pope, Joe Elger or Moe Daraiseh.

This is for the Mini PC's in the 4th floor conference room (INC1025860)."
INC1040596,PENDING DELIVERY 5-23  - Order new desktop (3004454321),rec'd equipment,"Please order: HP EliteBook 840 G3 i7, 16GB, 512SATA, 14"" Display w/Dock (Z9Q68UP#ABA)
3 yr warranty 54.55
HP Ultra slim docking station $110

Use Fleming build
Deliver to 108 Fleming

Judi Stonik"
INC1048922,PENDING PICK UP/DELIVERY 5-22 [Fn] key to be replaced ticket 3 ,repaired device returned to NIT,"This is a new ticket for EliteBook Folio 9480m needs to have the [Fn] key replaced. SN: 5CG506483H

Yes,  still under warranty.

Ticket #3
This is from ticket INC1048212. "
INC1054070,Failed Driver,"Hi Bob,

I am going to close this ticket as I have not heard that you have seen the issue again.

Have a great day.

Greg","After machine reboot;  a new error popped up - driver error - see attachment.
I should be at my desk most of the afternoon, just call ahead.

Carry-over from INC1053592"
INC1053854,MIWS0011774 : Moore Building to Burton Tower,"Hi Andrew,

The iMac has been set up in 606 Burton Tower, so I'm closing out this ticket.  Have a great day!

- Kris, Neighborhood IT","Hello,

MIWS0011774, an SMTD iMac, is being assigned to the Gershwin Project. It
will be a shared workstation in Burton Tower room 606.

Please pick up the iMac from the SMTD info office (Moore 2249) and install
it in BMT 606. Contact Jessica Getman (jgetman@umich.edu) to coordinate
delivery.

Please let me know if you need any additional information.

Thanks,

Andrew

Andrew Wollner
Music & Multimedia Computer Specialist
School of Music, Theatre & Dance
University of Michigan, Ann Arbor

734-763-2717
andwoll@umich.edu

[image: U-M School of Music, Theatre & Dance] <http://music.umich.edu>"
INC1058248,Hatcher South Desk Laptop not Connecting to Ethernet,"
Lauren,

I'm glad we were able to get Aleph up and running on the circulation desk laptop.  If you have any further questions or concerns regarding this request please let us know so we can offer further assistance, and if you have any other issues in the future, please don't hesitate to reach out the ITS Service Center again.

Best,
-Peter Schwankl
Neighborhood IT","High urgency -- South Circulation Desk is out of commission without this laptop.

Aleph is not connecting."
INC1038859,laptop issues,"Hello Dr. Ryan,

I'm happy we were able to get your Macbook back to a good working condition. The help ticket we had for this issue is now being closed as complete. If you experience further issues with this device or have any questions or concerns regarding the repairs please reply to this message to re-open the ticket.

Thank you,

Chris Bell
NIT Central 5","my mac laptop is stuck with just a black screen and a flashing folder with a question mark in the middle.  this is a work (university) laptop. can someone take a look at it?

Joe


-- 
Joseph P. Ryan, Ph.D.
Associate Professor
University of Michigan"
INC1053155,DELIVERY - Dr. Larson - request for two loaner lap tops ,"Provided two loaner lap tops to Dr. Larson.
Then gave the two users that are using these loaners day 1 orientations on the loaners.
These users permanent computers are on order.
Matt B.","User needs them by tomorrow and would like to check them out for a week.
Please build with standard nursing core image windows 7 and deliver to 4232 400 NIB.
I am putting my email as the preferred email so user is not aware of back end communication.
Please provide light weight lap tops if available."
INC1056625,Removal of Computers and A/V equipment,"Hi Moe,
   The equipment has all be removed.  I was not able to move the cabinets though, but did get all the technology pieces removed.

Updating SL for the two machines and will put in a dispo ticket once you've had a chance to look through the equipment.","Hello all,
part of the renovations in the 4th floor conference rooms we ended up with
a couple cabinets that have computers and other related equipment.
Those need to be cleared and sent to dispo.

Thanks
Moe


-- 


Moe Daraiseh

Director, Information Technology Services

School of Natural Resources and Environment

University of Michigan

mdaraise@umich.edu

Phone:734-615-3213"
INC1057755,workstation backup requested,"Joe,

I was able to get the computer backed up for David and took care of it in INC1058041.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________","Dear 4help,

Please assign to NIT Central 5.

SOE Faculty member David Garcia called me today, he will be leaving for
California on Friday and there's a fair chance that he won't be returning
to UM.  In lieu of taking his computer with him and later needing to ship
it back, he asked if we could back up his data to a hard drive that he will
provide.

I told him that I thought this could be accommodated, and he is planning to
bring an HD by this afternoon.  Please let me know if there are any
questions.

Thanks,
Joe

Joe Gorde
joegorde@umich.edu
Director of Information Technology
U-M School of Education"
INC1057631,Diagnostics Needed: Machine is loading everything very slowly,Hardware tested fine. Will reimage when Jenn returns from trip. -MG,
INC1052643,PENDING DELIVERY 5-22 Please provide a WIN 10 workstation for ServiceLink testing,"Hi Charlene,

Today after the communications meeting I handed off to you a loaner laptop with Windows 10.  I also explained to you the following and asked you to make sure that anyone who uses this loaner laptop understands that Windows 10 is different in many areas and if you needed to save something please use the ""U"" drive and not to expect that what is on the desktop gets backed up (file redirection).  I also let you know about your home directory not getting moved to Universal Home Directory (UHD) at this time, the reason is because this is a loner not not a replacement laptop.  

Since you are at many different locations we spoke about using the virtual queue to print and if you run into issues please contact the NIT in the location you are at.  If you have any other questions, concerns, and or comments please do reach out.

Thank you for all you do!

Daniel I. Green
NIT - South 2 Campus 
","Per conversation with John H.  Please prepare a workstation with the WIN 10 Image that will be used as a Win 10 ServiceLink testing workstation.  This will be a shared workstation, assigned to Andrea Stevens."
INC1058041,Computer backup for M-D25QC0R9FY14,"David,

I was happy to help backup the data on the iMac for you.  If you require any additional help or have any other questions, please don't hesitate to contact us.

___________________________________________________

Zachary Power
Desktop Support Specialist Senior
Neighborhood IT - Central Campus 5
Phone: 734-764-HELP (4357) � Chat: https://chatsupport.it.umich.edu 
Email: 4help@umich.edu
___________________________________________________",David stopped by today because he wanted to request a manual backup of M-D25QC0R9FY14 to an external hard drive 
INC1048265,Need laptop migrated to MiWorkspace/made accessible,"Hi Rebecca,

I'm closing this ticket and documenting that I re-imaged M-W89450BB64C to the MiWorkspace image and configured it for SoN-Guest shared login.  Let us know if you need anything else!

Thank you,
Dan McCarthy
Neighborhood IT","There is a laptop in our office that we would like to be able to access, but as of now we cannot (I think because of admin rights). I think we would also like the laptop migrated to MiWorkspace, please. We mostly just need to use the internet. Need this done by 11 am."
INC1019800,Please see if this School of Ed Mac can be removed from izzy,"Hi Tim,

Again thanks for getting back with me! I've removed this laptop form our system, if it happens to re-appear, we can always re-image it! I created another request to pickup the two older ones from Lynn's office. Talk to you soon!

Theo Tangalakis
ITS MIWorkspace","This mac:  https://izzy.dsc.umich.edu/systems/10372

Which reports as being in:  School of Education 

hasn't checked in in over a year.

While you can just as easily close this ticket  if the computer still exists and you know it's just sitting in a closet somewhere, but I am trying to make a concerted effort to only have actual really-used computers in izzy moving forwards.

If you know it no longer exists � can you please delete it from izzy?   We think that many of these were sent to Property Disposition and not removed from izzy.

I'm not going to follow-up on this ticket, so if you choose to immediately resolve it, that's fine � we are just trying to get obviously dead computers out of izzy.

Thanks!"
INC1053685,Clean laptop for Jack to take to China,Thank you.,"Jack is traveling to China next Wednesday, May 24.  Can he use the spare
Surface Pro for this trip?

Thank you,

Lynn

-- 
Lynn Cook
Executive Assistant to the Vice President for Research
University of Michigan Office of Research
Fleming Administration Building
503 Thompson Street, Room #4080
Ann Arbor, MI 48109-1340
734-936-2680 (direct)
734-763-0085 (fax)"
