number,short_description,close_notes,description
INC0563636,Miworkspace Software Request (Tableau public & Tableau desktop & Tableau Reader).,"Tableau Reader was pushed to Helen's computer. I hand installed Tableau Public from the Tableau website as it is free software.

Helen if there are any issues with the software on your computer, please let us know.

-Matt","Requester Name: (If not same as caller)
Date Needed: Whenever possible
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

t


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0543124,2110 - BAITS- Rachel Parrott - Miworkspace Software Request Integra (Onity Client),"Client software is installed. Tested application with Rachel at Baits.  Awaiting to hear back from Housing Unit IT for access from user account.  Appears to be nothing else for NIT to do on this one.  closing.

-chris ","Software is available at https://goo.gl/8ryqiX, but I do not have access to install from the S Drive.  NIT please install this software for her."
INC0562020,Software For Accelerometer Sensewear,Per request installed Sensewear Armband software.,"Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Sensewear
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0561374,Miworkspace Software Request NVivo License Request,"Hi James

You can both use the following license code:

NVT10-LZ000-CGA2U-0O6IJ-HDODL

Instructions for updating are below:

For Windows:
Click 'File', point to 'Help', and then click 'Extend License' in order to enter the new license code.
Alternatively you can extend a license using the following command:
nvivo �e xxxxx-xxxxx-xxxxx-xxxxx-xxxxx
NOTE:
The hyphens are required when extending a license via command line.  After you have extended an existing license, your new license will need to be activated.  Details on the activation process can be found in this KB article.
 For Mac:
Click 'NVivo', point to 'Licensing', and then click 'Extend License' in order to enter the new license code.

Mike","Requester Name:James Arnott, Rachel Neuenfeldt  (and possibly Professor Lemos)
Date Needed: Unknown
Department Name:  SNRE
Computer Name: Pending
Location of Machine: Dana Trask
Full Name of Software (including company name if known): NVivo License
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0561411,"Miworkspace Software Request ""Zoom"" (Need By This Afternoon)","Does not look like anything needs to install for the software to work.
Let us know if the software does not work when the meeting starts and we can come up and help.","Requester Name: Vickie Crupper
Date Needed: 10/13 afternoon
Department Name: OFA
Computer Name: She has two MIWS machine in CI
Location of Machine: SAB
Full Name of Software (including company name if known): ZOOM
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0554817,"Miworkspace Software Request: Single User Licenses for Stata, Endnote, and Nvivo","Requested Single User license for Stata and NVivo.
Installed Stata, EndNote X7 and NVivo 10 on Landy's personal Mac","Requester Name: Di Lu
Date Needed: Unknown
Department Name:  KINES
Computer Name: Personal Mac
Location of Machine: KINES
Full Name of Software (including company name if known): Stata, Endnote, and Nvivo
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0554631,Miworkspace Software Request VMWare Horizon Client Install,"Rex,
VMWare Horizon Client is being pushed to your computer. To complete the installation, you will need to logoff of your computer and leave it powered on. I would suggest doing this tonight before you leave, and the software should then be installed when you return tomorrow. Should you have any problems with this installation, please see me.

-Chuck","Requester Name: Rex Patterson
Date Needed:  Unknown
Department Name:  Rackham
Computer Name: M-CNU2379QFV
Location of Machine: Rackham
Full Name of Software (including company name if known): VMWare Horizon Client
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0535593,Miworkspace Software Request Indesign - csweda at PCM Green Rd,Closing pending information from customer.  ,"Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0549232,Miworkspace Software Request e! Sankey Pro ,"Hi Meredith,

Per our earlier conversation we're going to close this ticket and you'll input a new one for us to install it once you get a copy of the software. If you have any questions, please let me know and I will be happy to assist.

Thanks,

Jason Westbrook
ITS - NIT CC Four","Requester Name: Meredith Philyaw for one of the students to use on a SSW machine
Contact Number: 734 647 0372
Date Needed: 
Department Name:  SSW
Computer Name:  MIWS0011059 / M-2UA5101KD4
Location of Machine: SSW B660
Full Name of Software (including company name if known):  e! Sankey Pro (Just asking if they need to purchase a license for it first before proceeding to order it- or do they have a license already)
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0549780,Miworkspace Software Request Adobe Acrobat,Software installed,"Requester Name: Lionel Robert
Date Needed: Unknown
Department Name:  UMSI
Computer Name: M-C02Q333GFVH8
Location of Machine: North Quad
Full Name of Software (including company name if known): Adobe Acrobat
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0549106,Miworkspace Software Request Endnote and ACTiLife,"Installed Endnote via MWS Package.
Installed Gigapan and Actilife 6 using BYOL","Requester Name: Taylor Nezich
Date Needed: Unknown
Department Name:  KINE
Computer Name: M-2UA5383B72
Location of Machine: 2145 on 2nd floor 
Full Name of Software (including company name if known):Endnote and ACTiLife
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0546690,Miworkspace Software Request Adobe,Installed. All set. ,"Requester Name: Kelli Brigolin
Date Needed: Unknown
Department Name:  Career Center
Computer Name: I believe she is referring to her machine that's in the CI: M-D25MJ0UEF8J8. But she could be referencing a different machine 
Location of Machine: Reference Letter Service- SAB
Full Name of Software (including company name if known): Adobe 
Software Version: She may be referring to CS6. She did not specify.

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0547055,Miworkspace Software Request Mendeley,Installed Mandeley.,"Requester Name: Noah Allington
Date Needed: Unknown
Department Name:  UMSI
Computer Name: Unknown
Location of Machine: UMSI
Full Name of Software (including company name if known): Mendeley
Software Version: From: https://www.mendeley.com/download-mendeley-desktop/ 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
